time,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,gainSetting
2020-09-23 11:18:06.835300,2020-09-23 11:18:06.835300,0.0014920653989808083,0.1688330347939622,0.16584224644252743,0.000579062348669704,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071794146095684,0000
2020-09-23 11:18:06.928500,2020-09-23 11:18:06.928500,0.218824800586001,22.864915616531867,15.222389032058846,0.10179601644572436,0.9796388914376196,0.3307972691151767,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:07.031600,2020-09-23 11:18:07.031600,0.001489598628911956,0.16883541979264755,0.16584292787072324,0.0005799447981832852,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432465942815022,0000
2020-09-23 11:18:07.133700,2020-09-23 11:18:07.133700,0.2286491561653187,15.217591777560305,20.358069392627037,0.09798176981962017,0.3343079871800188,1.143186219743353,1.1431862878861725,1.143186356028992,,,1.143186560457451,1.1431866286002705,0000
2020-09-23 11:18:07.229800,2020-09-23 11:18:07.229800,0.0014879223155502494,0.16883473836445173,0.16584395001301697,0.000577469510261985,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717942823813231,0000
2020-09-23 11:18:07.332800,2020-09-23 11:18:07.332800,0.0014902255428521063,0.16881906551594797,0.16586234857430399,0.000579365584216842,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717940438814546,0000
2020-09-23 11:18:07.435000,2020-09-23 11:18:07.435000,0.001487380580134576,0.16885722549491364,0.16587665856641615,0.000576730160669525,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432467305671414,0000
2020-09-23 11:18:07.528100,2020-09-23 11:18:07.528100,0.2277178209929697,22.86493597419922,0.14858644023988862,0.0008442520560647774,0.008292964107371141,0.005742344299023503,1.107520101876241,1.1432465644690186,,,1.1432465644690186,1.1432465644690186,0fff
2020-09-23 11:18:07.631100,2020-09-23 11:18:07.631100,0.001489128443456843,0.16883678264903917,0.16585962286152073,0.0005767131249646296,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717944186669621,0000
2020-09-23 11:18:07.733300,2020-09-23 11:18:07.733300,0.0014907195782940725,0.16882315408512286,0.16583509144647138,0.0005782378205527671,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717941801670936,0000
2020-09-23 11:18:07.831500,2020-09-23 11:18:07.831500,0.014290584185325847,21.525776248077477,0.17929185027891367,0.0013429816865150233,0.8753209484213029,0.3124669869333758,0.6028840519941979,0.6073498598182951,,,0.6207472832905868,0.625213091114684,08cf
2020-09-23 11:18:07.933500,2020-09-23 11:18:07.933500,0.0014914214493357628,0.16881497694677308,0.1658494014385835,0.0005795410519772644,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432466283529121,0000
2020-09-23 11:18:08.028300,2020-09-23 11:18:08.028300,0.22637807864574053,22.86493597419922,0.14869580946531702,0.0008442077632320494,0.008292367857699804,0.0057419865492207,1.107520101876241,1.1432465644690186,,,1.1432465644690186,1.1432465644690186,0fff
2020-09-23 11:18:08.129700,2020-09-23 11:18:08.129700,0.218824800586001,22.864915616531867,15.184708778543026,0.1017886025069539,0.9798874764434532,0.32691149297135774,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:08.231200,2020-09-23 11:18:08.231200,0.00148540784550769,0.16880475552383584,0.16584463144121278,0.000573958451483045,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717940779528643,0000
2020-09-23 11:18:08.333800,2020-09-23 11:18:08.333800,0.0014858167024251793,0.1688112290916961,0.165869844284458,0.0005734865624574427,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432467646385511,0000
2020-09-23 11:18:08.435000,2020-09-23 11:18:08.435000,0.0014848218172592883,0.1688204283723396,0.1658531492936605,0.000573544483854087,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717946912382406,0000
2020-09-23 11:18:08.534100,2020-09-23 11:18:08.534100,0.0014893124290697134,0.16880305195334627,0.1658412243002337,0.0005784678025688548,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071794452738372,0000
2020-09-23 11:18:08.637000,2020-09-23 11:18:08.637000,0.0014871761516758314,0.16884393764509523,0.16583815787335254,0.000577207160406596,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717942142385035,0000
2020-09-23 11:18:08.730200,2020-09-23 11:18:08.730200,0.218824800586001,22.864915616531867,15.173805927409976,0.10179427198954308,0.9798743930220934,0.3307056851656591,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:08.832800,2020-09-23 11:18:08.832800,0.014290584185325847,21.52577343718617,5.8955256947663015,0.05850532098317414,0.875320722698213,0.026794842685657072,0.6028840519941979,0.6073498598182951,,,0.6207472832905868,0.625213091114684,08cf
2020-09-23 11:18:08.931400,2020-09-23 11:18:08.931400,0.0014834828108545106,0.16883439765035382,0.16585451215005212,0.0005728477235238655,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717945890240113,0000
2020-09-23 11:18:09.033600,2020-09-23 11:18:09.033600,0.0014861471951001497,0.16880986623530442,0.16585246786546468,0.0005759703682311906,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717943505241427,0000
2020-09-23 11:18:09.135700,2020-09-23 11:18:09.135700,0.0014873192515969527,0.16884018979001825,0.16587018499855588,0.000574723354632848,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717941120242742,0000
2020-09-23 11:18:09.231800,2020-09-23 11:18:09.231800,5.582174601597043e-05,22.859704905475517,8.396419047131015,0.09769479187155651,0.35510158544150466,0.888800420107297,1.127738583258311,1.1277560278201237,,,1.1278083615055625,1.1278258060673754,0fc8
2020-09-23 11:18:09.333900,2020-09-23 11:18:09.333900,0.0014855305025829367,0.1688296276529831,0.16582793645041533,0.0005742872405875261,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717947253096503,0000
2020-09-23 11:18:09.436000,2020-09-23 11:18:09.436000,0.0014888967578702656,0.16883133122347263,0.16585723786283538,0.0005772684889442193,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717944868097817,0000
2020-09-23 11:18:09.530000,2020-09-23 11:18:09.530000,0.008000076047386654,22.86493597419922,0.14898882358951773,0.0008441788025337273,0.008292793750322188,0.005771526461509307,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432465644690186,0fff
2020-09-23 11:18:09.632100,2020-09-23 11:18:09.632100,0.001491956370469478,0.16881463623267517,0.16583883930154836,0.0005788834737683023,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717940098100447,0000
2020-09-23 11:18:09.734200,2020-09-23 11:18:09.734200,0.0014892783576599226,0.16881872480185006,0.16585553429234584,0.0005770248783642152,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432466964957317,0000
2020-09-23 11:18:09.836300,2020-09-23 11:18:09.836300,0.0014908899353430266,0.1688292869388852,0.16586166714610817,0.0005783911418968256,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071794623095421,0000
2020-09-23 11:18:09.935400,2020-09-23 11:18:09.935400,0.0014876429299899652,0.16882792408249356,0.16584156501433162,0.0005774286245702361,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717943845955524,0000
2020-09-23 11:18:10.037500,2020-09-23 11:18:10.037500,0.0014856497525172043,0.168833716222158,0.16584292787072324,0.0005755938791530026,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071794146095684,0000
2020-09-23 11:18:10.131600,2020-09-23 11:18:10.131600,0.218824800586001,22.864915616531867,15.205729475527544,0.10176984960300504,0.9798264204771081,0.3338282617301646,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:10.233700,2020-09-23 11:18:10.233700,0.0014870841588693962,0.16882315408512286,0.16585110500907305,0.0005759686646607011,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432465942815022,0000
2020-09-23 11:18:10.335800,2020-09-23 11:18:10.335800,0.0014880279369206008,0.16881054766350023,0.1658483792962898,0.0005762804180602867,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717945208811916,0000
2020-09-23 11:18:10.437900,2020-09-23 11:18:10.437900,0.001491479370732407,0.1688333755080601,0.16583475073237347,0.000579934576760348,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717942823813231,0000
2020-09-23 11:18:10.531900,2020-09-23 11:18:10.531900,0.218824800586001,22.864915616531867,15.281700542222636,0.1017768274277302,0.9797086696848711,0.3359303314286166,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:10.633500,2020-09-23 11:18:10.633500,0.0014871761516758314,0.1688044148097379,0.16584565358350653,0.0005748886009703332,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432467305671414,0000
2020-09-23 11:18:10.735200,2020-09-23 11:18:10.735200,0.0014879700155239566,0.16882690194019984,0.1658487200103877,0.000576575135754977,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717946571668309,0000
2020-09-23 11:18:10.837300,2020-09-23 11:18:10.837300,0.0014863959163916225,0.16883235336576635,0.16587733999461196,0.0005737949087160492,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717944186669621,0000
2020-09-23 11:18:10.934500,2020-09-23 11:18:10.934500,0.014290584185325847,21.52577514075666,17.327993809633696,0.029924151760737205,0.30369737657981033,0.026794842685657072,0.6028840519941979,0.6073498598182951,,,0.6207472832905868,0.625213091114684,08cf
2020-09-23 11:18:11.036400,2020-09-23 11:18:11.036400,0.0014883516153136132,0.16881497694677308,0.1658357728746672,0.0005754780363597138,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071793941667225,0000
2020-09-23 11:18:11.138600,2020-09-23 11:18:11.138600,0.001489956378714759,0.1688248576556124,0.16582248502484878,0.0005777914850845079,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432466283529121,0000
2020-09-23 11:18:11.232700,2020-09-23 11:18:11.232700,0.10450012028911226,22.864915616531867,15.271233805134909,0.10177726354177552,0.9795255017858359,0.3379233726157381,1.143186219743353,1.1431862878861725,,,1.1431864923146313,1.143186560457451,0fff
2020-09-23 11:18:11.333800,2020-09-23 11:18:11.333800,0.0014887536579491446,0.16883541979264755,0.16583543216056928,0.0005761270967162283,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717943164527328,0000
2020-09-23 11:18:11.435900,2020-09-23 11:18:11.435900,0.0014860143166019657,0.16883099050937472,0.16584326858482115,0.000574217394197455,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717940779528643,0000
2020-09-23 11:18:11.537600,2020-09-23 11:18:11.537600,0.0014895509289382487,0.1688602919217948,0.1658841542765701,0.0005777063065600309,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432467646385511,0000
2020-09-23 11:18:11.631900,2020-09-23 11:18:11.631900,0.22816440177537942,22.86493597419922,0.14870841588693962,0.0008441174739961038,0.008292401929109594,0.005762616787849018,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432465644690186,0fff
2020-09-23 11:18:11.734200,2020-09-23 11:18:11.734200,0.0014877383299373792,0.1688108883775982,0.1658095378891283,0.0005770470247805793,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.071794452738372,0000
2020-09-23 11:18:11.835500,2020-09-23 11:18:11.835500,0.0014858916595267189,0.16883610122084336,0.16581056003142203,0.0005730283019957567,1.107520101876241,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.0717942142385035,0000
2020-09-23 11:18:11.938400,2020-09-23 11:18:11.938400,0.2285970490547552,15.43006637008413,19.181693748383523,0.028476511221197348,0.27475184429392985,1.127738583258311,1.1277560278201237,1.1277734723819366,,,1.1278258060673754,1.127842164603001,0017
2020-09-23 11:18:12.034500,2020-09-23 11:18:12.034500,0.001487908686986333,0.1688044148097379,0.16581941859796762,0.0005746364725378816,1.1432465644690186,1.1432465644690186,1.1432465644690186,1.1432465644690186,,,1.1432465644690186,1.1432466624243218,0000
